sku,product_name,category,subcategory,brand,price,cost,weight_lbs,length_in,width_in,height_in,shipping_class,stock_quantity,is_active
G-GB-00466,Pulse Athletics Elite Stand Golf Bag Pro,Golf,Golf Bags,Pulse Athletics,201.99,105.61,5.68,34.95,14.49,10.86,STANDARD,1000,TRUE
G-GB-00467,RidgeRunner Core Travel Golf Bag Pro 7,Golf,Golf Bags,RidgeRunner,317.99,211.03,9.11,46.31,14.49,12.71,LARGE,100,TRUE
G-GB-00468,PeakMotion Pro Travel Golf Bag X2 8,Golf,Golf Bags,PeakMotion,92.99,51.15,6.58,51.76,16.88,13.07,LARGE,100,TRUE
G-GB-00469,TitanTrail Elite Stand Golf Bag GT 9,Golf,Golf Bags,TitanTrail,342.52,241.53,5.19,36.01,14.17,12.93,STANDARD,1000,TRUE
G-GB-00470,CourtLine Active Stand Golf Bag X2 10,Golf,Golf Bags,CourtLine,149.99,85.61,7.87,34.45,12.82,10.76,STANDARD,1000,TRUE
G-GB-00471,TitanTrail Elite Stand Golf Bag XR 11,Golf,Golf Bags,TitanTrail,389.99,211.70,4.21,36.82,13.17,11.57,STANDARD,1000,TRUE
G-GB-00472,Vantage Sport Endurance Travel Golf Bag X2 12,Golf,Golf Bags,Vantage Sport,223.99,121.41,6.53,55.75,16.72,14.14,LARGE,100,TRUE
G-GB-00473,Redwood Sporting Active Cart Golf Bag X1 13,Golf,Golf Bags,Redwood Sporting,408.99,283.57,11.26,42.67,14.02,13.83,LARGE,100,TRUE
G-GB-00474,CourtLine Classic Cart Golf Bag GT 14,Golf,Golf Bags,CourtLine,488.99,319.42,7.69,40.39,14.14,14.55,LARGE,100,TRUE
G-GB-00475,RidgeRunner Competition Travel Golf Bag Pro 15,Golf,Golf Bags,RidgeRunner,237.99,150.15,9.46,49.51,15.76,14.64,LARGE,100,TRUE
G-GB-00476,EverPeak Competition Cart Golf Bag XR 16,Golf,Golf Bags,EverPeak,382.99,191.61,8.01,44.24,14.90,12.96,LARGE,100,TRUE
G-GB-00477,IronPeak Fitness Trail Cart Golf Bag X2 17,Golf,Golf Bags,IronPeak Fitness,342.99,197.80,7.36,42.94,13.23,12.65,LARGE,100,TRUE
G-GB-00478,Redwood Sporting Precision Stand Golf Bag LT 18,Golf,Golf Bags,Redwood Sporting,324.99,228.58,5.82,39.01,14.52,10.69,STANDARD,1000,TRUE
G-GB-00479,Altitude Works Premier Cart Golf Bag Edge 19,Golf,Golf Bags,Altitude Works,410.99,235.18,10.27,39.05,14.42,14.17,LARGE,100,TRUE
G-GB-00480,Northstar Outdoor Essential Stand Golf Bag S 20,Golf,Golf Bags,Northstar Outdoor,159.99,95.46,7.26,31.86,14.79,13.21,STANDARD,1000,TRUE
G-GTE-00481,RidgeRunner Precision Putting Mat XR,Golf,Golf Training Equipment,RidgeRunner,243.99,136.38,5.59,37.84,10.31,9.48,STANDARD,1000,TRUE
G-GTE-00482,EverPeak Competition Golf Practice Net XR,Golf,Golf Training Equipment,EverPeak,98.99,54.48,8.32,39.20,11.10,8.80,LARGE,100,TRUE
G-GTE-00483,PeakMotion Trail Swing Trainer X1,Golf,Golf Training Equipment,PeakMotion,80.99,42.54,3.02,24.34,8.74,6.23,STANDARD,1000,TRUE
G-GTE-00484,Pulse Athletics Essential Golf Practice Net X2,Golf,Golf Training Equipment,Pulse Athletics,218.99,154.41,22.07,35.68,13.19,8.95,LARGE,100,TRUE
G-GTE-00485,TrailForge Core Golf Practice Net GT,Golf,Golf Training Equipment,TrailForge,71.99,45.34,11.62,38.00,12.43,9.80,LARGE,100,TRUE
G-GTE-00486,Altitude Works Active Swing Trainer NX,Golf,Golf Training Equipment,Altitude Works,46.99,25.29,3.96,22.91,8.12,5.65,STANDARD,1000,TRUE
G-GTE-00487,Pulse Athletics Trail Swing Trainer X1,Golf,Golf Training Equipment,Pulse Athletics,92.99,55.35,2.39,24.15,7.33,5.62,STANDARD,1000,TRUE
G-GTE-00488,IronPeak Fitness Core Launch Monitor Pro,Golf,Golf Training Equipment,IronPeak Fitness,1003.99,600.84,4.28,11.57,10.13,6.01,STANDARD,1000,TRUE
G-GTE-00489,RidgeRunner Elite Launch Monitor LT 9,Golf,Golf Training Equipment,RidgeRunner,1749.99,1184.88,4.23,12.04,9.70,6.63,STANDARD,1000,TRUE
G-GTE-00490,Summit Sports Trail Putting Mat X2 10,Golf,Golf Training Equipment,Summit Sports,75.99,44.36,7.04,33.09,9.05,10.08,STANDARD,1000,TRUE
G-GTE-00491,Pulse Athletics Premier Swing Trainer NX 11,Golf,Golf Training Equipment,Pulse Athletics,93.99,54.63,4.83,22.63,7.64,6.22,STANDARD,1000,TRUE
G-GTE-00492,EverPeak Performance Launch Monitor NX 12,Golf,Golf Training Equipment,EverPeak,2473.99,1633.08,2.21,10.67,10.54,5.48,STANDARD,1000,TRUE
G-GTE-00493,StrikeZone Athletics Active Launch Monitor XR 13,Golf,Golf Training Equipment,StrikeZone Athletics,1624.99,1128.99,1.53,12.70,8.81,6.13,STANDARD,1000,TRUE
G-GTE-00494,Apex Athletics Competition Launch Monitor NX 14,Golf,Golf Training Equipment,Apex Athletics,1423.99,745.22,5.21,13.17,8.83,6.39,STANDARD,1000,TRUE
G-GTE-00495,Velocity Gear Competition Putting Mat XR 15,Golf,Golf Training Equipment,Velocity Gear,128.99,92.01,8.46,31.80,9.75,8.82,STANDARD,1000,TRUE
G-GTE-00496,PeakMotion Classic Launch Monitor NX 16,Golf,Golf Training Equipment,PeakMotion,2294.99,1357.67,3.13,11.71,9.90,5.76,STANDARD,1000,TRUE
G-GTE-00497,PeakMotion Performance Swing Trainer GT 17,Golf,Golf Training Equipment,PeakMotion,60.99,30.58,4.61,26.50,7.96,6.40,STANDARD,1000,TRUE
G-GTE-00498,Altitude Works Active Golf Practice Net Edge 18,Golf,Golf Training Equipment,Altitude Works,150.99,100.00,19.09,39.45,11.33,10.90,LARGE,100,TRUE
G-GTE-00499,FieldCraft Trail Putting Mat Pro 19,Golf,Golf Training Equipment,FieldCraft,39.99,19.79,4.05,32.90,10.49,10.38,STANDARD,1000,TRUE
G-GTE-00500,Redwood Sporting Pro Launch Monitor S 20,Golf,Golf Training Equipment,Redwood Sporting,937.99,543.07,1.36,13.01,10.06,5.53,STANDARD,1000,TRUE
G-GA-00501,Summit Sports Core Rangefinder X2,Golf,Golf Accessories,Summit Sports,174.76,83.98,0.73,6.93,4.84,3.19,STANDARD,1000,TRUE
G-GA-00502,RidgeRunner Pro Golf Glove GT,Golf,Golf Accessories,RidgeRunner,15.99,7.86,0.28,8.30,4.63,2.08,STANDARD,1000,TRUE
G-GA-00503,Redwood Sporting Active Rangefinder Max,Golf,Golf Accessories,Redwood Sporting,495.99,253.82,0.47,7.42,5.14,3.27,STANDARD,1000,TRUE
G-GA-00504,Velocity Gear Performance Golf Towel NX,Golf,Golf Accessories,Velocity Gear,25.08,14.89,0.26,10.36,8.12,1.76,STANDARD,1000,TRUE
G-GA-00505,FieldCraft Performance Rangefinder Pro,Golf,Golf Accessories,FieldCraft,465.99,256.02,0.42,7.84,5.41,3.10,STANDARD,1000,TRUE
G-GA-00506,Redwood Sporting Competition Golf Glove X2,Golf,Golf Accessories,Redwood Sporting,28.99,18.76,0.27,7.62,5.03,2.18,STANDARD,1000,TRUE
G-GA-00507,BlueWave Sports Essential Rangefinder X2,Golf,Golf Accessories,BlueWave Sports,149.99,94.10,0.41,7.10,5.44,2.88,STANDARD,1000,TRUE
G-GA-00508,Velocity Gear Precision Golf Glove S,Golf,Golf Accessories,Velocity Gear,19.99,12.26,0.28,8.44,4.96,2.08,STANDARD,1000,TRUE
G-GA-00509,Vantage Sport Premier Golf Umbrella NX 9,Golf,Golf Accessories,Vantage Sport,63.99,31.27,3.00,33.71,3.52,4.31,LARGE,100,TRUE
G-GA-00510,Velocity Gear Premier Golf Umbrella Edge 10,Golf,Golf Accessories,Velocity Gear,54.99,38.56,2.80,41.24,3.80,4.04,LARGE,100,TRUE
G-GA-00511,Vantage Sport Core Rangefinder LT 11,Golf,Golf Accessories,Vantage Sport,147.99,91.54,0.41,7.55,5.58,2.97,STANDARD,1000,TRUE
G-GA-00512,Summit Sports Trail Golf Umbrella GT 12,Golf,Golf Accessories,Summit Sports,42.99,28.79,1.12,42.16,4.25,4.45,LARGE,100,TRUE
G-GA-00513,Apex Athletics Active Golf Glove X1 13,Golf,Golf Accessories,Apex Athletics,17.99,11.96,0.43,7.44,4.51,1.88,STANDARD,1000,TRUE
G-GA-00514,RidgeRunner Premier Golf Umbrella Max 14,Golf,Golf Accessories,RidgeRunner,74.99,53.48,1.15,42.30,4.09,4.04,LARGE,100,TRUE
G-GA-00515,EverPeak Premier Golf Umbrella S 15,Golf,Golf Accessories,EverPeak,59.99,29.55,2.00,38.28,3.98,4.19,LARGE,100,TRUE
G-GA-00516,BlueWave Sports Premier Golf Towel X1 16,Golf,Golf Accessories,BlueWave Sports,20.99,13.83,0.21,9.62,7.07,1.99,STANDARD,1000,TRUE
G-GA-00517,Velocity Gear Essential Golf Umbrella GT 17,Golf,Golf Accessories,Velocity Gear,48.99,33.17,2.97,36.18,3.97,4.08,LARGE,100,TRUE
G-GA-00518,TitanTrail Endurance Rangefinder Pro 18,Golf,Golf Accessories,TitanTrail,472.99,330.84,0.63,7.03,4.66,2.91,STANDARD,1000,TRUE
G-GA-00519,ForgeLine Competition Golf Towel Pro 19,Golf,Golf Accessories,ForgeLine,18.61,13.13,0.35,9.21,8.75,1.78,STANDARD,1000,TRUE
G-GA-00520,Summit Sports Trail Golf Umbrella Max 20,Golf,Golf Accessories,Summit Sports,54.99,38.82,2.03,37.52,4.16,4.04,LARGE,100,TRUE
C-B-00521,Apex Athletics Active Mountain Bike X2,Cycling,Bicycles,Apex Athletics,2211.99,1469.39,27.74,60.82,10.96,30.38,OVERSIZED,20,TRUE
C-B-00522,Velocity Gear Competition Hybrid Bike Edge,Cycling,Bicycles,Velocity Gear,1295.99,908.37,22.12,58.36,10.62,33.38,OVERSIZED,20,TRUE
C-B-00523,Northstar Outdoor Active Road Bike X2,Cycling,Bicycles,Northstar Outdoor,1585.99,1112.63,24.46,51.89,11.13,30.95,OVERSIZED,20,TRUE
C-B-00524,EverPeak Active Hybrid Bike Max,Cycling,Bicycles,EverPeak,1760.99,873.41,33.46,54.23,10.47,33.00,OVERSIZED,20,TRUE
C-B-00525,Summit Sports Core Mountain Bike LT,Cycling,Bicycles,Summit Sports,865.99,560.53,32.67,62.26,8.83,31.57,OVERSIZED,20,TRUE
C-B-00526,Pulse Athletics Core Road Bike X1,Cycling,Bicycles,Pulse Athletics,1184.07,737.77,16.91,60.41,10.26,31.91,OVERSIZED,20,TRUE
C-B-00527,CoreEdge Core Mountain Bike GT,Cycling,Bicycles,CoreEdge,2090.99,1411.03,32.95,53.22,10.62,33.34,OVERSIZED,20,TRUE
C-B-00528,Redwood Sporting Core Youth Bike GT,Cycling,Bicycles,Redwood Sporting,533.99,310.03,24.61,52.63,9.80,25.55,LARGE,100,TRUE
C-B-00529,Pulse Athletics Classic Hybrid Bike Pro 9,Cycling,Bicycles,Pulse Athletics,1484.99,822.37,24.83,59.01,11.08,27.75,OVERSIZED,20,TRUE
C-B-00530,IronPeak Fitness Endurance Hybrid Bike NX 10,Cycling,Bicycles,IronPeak Fitness,883.99,594.80,24.81,55.55,10.45,29.23,OVERSIZED,20,TRUE
C-B-00531,Apex Athletics Performance Mountain Bike X1 11,Cycling,Bicycles,Apex Athletics,1301.99,896.54,24.82,54.54,9.06,31.63,OVERSIZED,20,TRUE
C-B-00532,Pulse Athletics Performance Hybrid Bike S 12,Cycling,Bicycles,Pulse Athletics,1106.99,690.98,31.14,52.32,9.62,34.23,OVERSIZED,20,TRUE
C-B-00533,TrailForge Competition Youth Bike GT 13,Cycling,Bicycles,TrailForge,165.99,99.59,28.33,48.61,9.30,29.06,LARGE,100,TRUE
C-B-00534,PeakMotion Active Road Bike Pro 14,Cycling,Bicycles,PeakMotion,3578.99,2235.53,20.22,59.93,9.41,33.30,OVERSIZED,20,TRUE
C-B-00535,EverPeak Pro Youth Bike NX 15,Cycling,Bicycles,EverPeak,549.99,387.34,27.85,53.04,9.40,29.01,LARGE,100,TRUE
C-B-00536,EverPeak Classic Road Bike S 16,Cycling,Bicycles,EverPeak,3406.99,2351.47,21.50,61.39,9.66,32.74,OVERSIZED,20,TRUE
C-B-00537,IronPeak Fitness Classic Youth Bike XR 17,Cycling,Bicycles,IronPeak Fitness,560.99,377.71,27.72,48.77,10.18,27.54,LARGE,100,TRUE
C-B-00538,Pulse Athletics Trail Road Bike S 18,Cycling,Bicycles,Pulse Athletics,2266.99,1251.42,23.32,60.13,11.04,27.25,OVERSIZED,20,TRUE
C-B-00539,CoreEdge Elite Mountain Bike X2 19,Cycling,Bicycles,CoreEdge,1248.99,857.85,30.52,62.82,9.61,32.55,OVERSIZED,20,TRUE
C-B-00540,CoreEdge Active Youth Bike Edge 20,Cycling,Bicycles,CoreEdge,486.99,258.95,20.64,49.06,9.74,25.21,LARGE,100,TRUE
C-BC-00541,Apex Athletics Endurance Bike Wheelset S,Cycling,Bike Components,Apex Athletics,292.99,181.42,6.84,28.08,31.67,8.86,LARGE,100,TRUE
C-BC-00542,PeakMotion Classic Bike Drivetrain Kit LT,Cycling,Bike Components,PeakMotion,162.33,90.90,3.31,15.99,14.17,8.89,STANDARD,1000,TRUE
C-BC-00543,BlueWave Sports Core Bike Saddle X2,Cycling,Bike Components,BlueWave Sports,182.99,130.13,0.78,10.65,8.80,4.90,STANDARD,1000,TRUE
C-BC-00544,ForgeLine Active Bike Saddle X1,Cycling,Bike Components,ForgeLine,191.99,112.78,0.52,11.08,8.60,4.42,STANDARD,1000,TRUE
C-BC-00545,StrikeZone Athletics Classic Bike Saddle X1,Cycling,Bike Components,StrikeZone Athletics,56.99,33.26,0.59,11.89,7.67,5.37,STANDARD,1000,TRUE
C-BC-00546,TitanTrail Elite Bike Pedal Set XR,Cycling,Bike Components,TitanTrail,59.99,32.54,0.78,7.67,5.58,4.41,STANDARD,1000,TRUE
C-BC-00547,Velocity Gear Core Bike Wheelset S,Cycling,Bike Components,Velocity Gear,580.99,384.14,4.51,29.90,30.28,7.32,LARGE,100,TRUE
C-BC-00548,PeakMotion Core Bike Saddle Edge,Cycling,Bike Components,PeakMotion,121.99,73.37,0.57,12.57,8.18,4.67,STANDARD,1000,TRUE
C-BC-00549,Summit Sports Endurance Bike Wheelset S 9,Cycling,Bike Components,Summit Sports,435.99,251.78,9.62,30.56,32.05,8.29,LARGE,100,TRUE
C-BC-00550,TitanTrail Performance Bike Saddle Max 10,Cycling,Bike Components,TitanTrail,221.20,146.22,1.19,11.87,8.21,4.84,STANDARD,1000,TRUE
C-BC-00551,EverPeak Performance Bike Wheelset XR 11,Cycling,Bike Components,EverPeak,216.99,143.06,8.66,29.21,27.23,7.15,LARGE,100,TRUE
C-BC-00552,BlueWave Sports Elite Bike Drivetrain Kit XR 12,Cycling,Bike Components,BlueWave Sports,413.67,221.57,8.36,16.41,13.72,7.37,STANDARD,1000,TRUE
C-BC-00553,Northstar Outdoor Classic Bike Saddle Pro 13,Cycling,Bike Components,Northstar Outdoor,211.99,130.86,1.70,11.66,8.51,4.49,STANDARD,1000,TRUE
C-BC-00554,TrailForge Essential Bike Saddle Edge 14,Cycling,Bike Components,TrailForge,90.99,46.67,0.90,12.68,7.67,4.75,STANDARD,1000,TRUE
C-BC-00555,BlueWave Sports Trail Bike Saddle NX 15,Cycling,Bike Components,BlueWave Sports,217.99,111.39,1.05,12.73,8.85,4.87,STANDARD,1000,TRUE
C-BC-00556,Northstar Outdoor Endurance Bike Drivetrain Kit Pro 16,Cycling,Bike Components,Northstar Outdoor,712.99,394.88,5.76,15.87,13.23,7.68,STANDARD,1000,TRUE
C-BC-00557,Vantage Sport Competition Bike Pedal Set GT 17,Cycling,Bike Components,Vantage Sport,31.99,17.36,1.93,7.79,5.30,4.13,STANDARD,1000,TRUE
C-BC-00558,PeakMotion Pro Bike Pedal Set NX 18,Cycling,Bike Components,PeakMotion,37.10,21.01,0.86,8.31,6.22,3.63,STANDARD,1000,TRUE
C-BC-00559,Redwood Sporting Precision Bike Drivetrain Kit LT 19,Cycling,Bike Components,Redwood Sporting,181.99,115.51,3.73,18.85,15.47,7.75,STANDARD,1000,TRUE
C-BC-00560,Northstar Outdoor Classic Bike Saddle LT 20,Cycling,Bike Components,Northstar Outdoor,246.99,173.19,1.37,11.13,8.57,4.59,STANDARD,1000,TRUE
C-CH-00561,PeakMotion Active Road Cycling Helmet LT,Cycling,Cycling Helmets,PeakMotion,295.99,198.13,0.75,13.29,9.84,7.75,STANDARD,1000,TRUE
C-CH-00562,Pulse Athletics Trail Youth Cycling Helmet GT,Cycling,Cycling Helmets,Pulse Athletics,93.96,47.34,0.63,12.87,9.30,8.47,STANDARD,1000,TRUE
C-CH-00563,FieldCraft Competition Mountain Bike Helmet X1,Cycling,Cycling Helmets,FieldCraft,222.99,109.66,1.58,14.38,12.24,9.72,STANDARD,1000,TRUE
C-CH-00564,Pulse Athletics Competition Youth Cycling Helmet X1,Cycling,Cycling Helmets,Pulse Athletics,95.65,56.84,0.75,12.34,8.97,7.26,STANDARD,1000,TRUE
C-CH-00565,PeakMotion Classic Mountain Bike Helmet GT,Cycling,Cycling Helmets,PeakMotion,156.99,108.07,1.26,13.75,12.10,9.50,STANDARD,1000,TRUE
C-CH-00566,RidgeRunner Core Youth Cycling Helmet X2,Cycling,Cycling Helmets,RidgeRunner,92.03,46.55,0.48,10.57,8.66,8.18,STANDARD,1000,TRUE
C-CH-00567,StrikeZone Athletics Precision Road Cycling Helmet Edge 7,Cycling,Cycling Helmets,StrikeZone Athletics,298.99,205.88,1.01,13.63,10.42,8.50,STANDARD,1000,TRUE
C-CH-00568,EverPeak Classic Youth Cycling Helmet GT 8,Cycling,Cycling Helmets,EverPeak,91.76,61.65,1.03,10.65,9.69,7.90,STANDARD,1000,TRUE
C-CH-00569,PeakMotion Elite Youth Cycling Helmet XR 9,Cycling,Cycling Helmets,PeakMotion,53.99,35.02,1.09,12.82,8.09,8.86,STANDARD,1000,TRUE
C-CH-00570,TitanTrail Premier Mountain Bike Helmet GT 10,Cycling,Cycling Helmets,TitanTrail,96.99,61.78,1.81,12.64,11.19,8.56,STANDARD,1000,TRUE
C-CH-00571,RidgeRunner Performance Mountain Bike Helmet Edge 11,Cycling,Cycling Helmets,RidgeRunner,131.99,68.13,0.88,13.47,10.36,10.05,STANDARD,1000,TRUE
C-CH-00572,RidgeRunner Essential Road Cycling Helmet GT 12,Cycling,Cycling Helmets,RidgeRunner,266.99,173.86,1.12,12.57,9.65,7.79,STANDARD,1000,TRUE
C-CH-00573,IronPeak Fitness Competition Road Cycling Helmet S 13,Cycling,Cycling Helmets,IronPeak Fitness,44.99,30.10,0.82,12.48,8.98,7.30,STANDARD,1000,TRUE
C-CH-00574,RidgeRunner Competition Mountain Bike Helmet LT 14,Cycling,Cycling Helmets,RidgeRunner,341.99,181.60,1.99,12.94,10.31,8.86,STANDARD,1000,TRUE
C-CH-00575,Velocity Gear Elite Youth Cycling Helmet Edge 15,Cycling,Cycling Helmets,Velocity Gear,87.44,45.18,1.10,10.64,9.75,8.44,STANDARD,1000,TRUE
C-CH-00576,Altitude Works Active Road Cycling Helmet Edge 16,Cycling,Cycling Helmets,Altitude Works,197.99,138.94,1.11,15.03,9.60,8.14,STANDARD,1000,TRUE
C-CH-00577,EverPeak Performance Road Cycling Helmet LT 17,Cycling,Cycling Helmets,EverPeak,227.99,149.63,0.62,14.20,10.81,7.65,STANDARD,1000,TRUE
C-CH-00578,Summit Sports Competition Road Cycling Helmet GT 18,Cycling,Cycling Helmets,Summit Sports,94.99,55.89,0.58,14.02,9.59,8.22,STANDARD,1000,TRUE
C-CH-00579,Pulse Athletics Trail Road Cycling Helmet NX 19,Cycling,Cycling Helmets,Pulse Athletics,156.99,82.79,1.16,12.94,10.64,8.11,STANDARD,1000,TRUE
C-CH-00580,BlueWave Sports Competition Road Cycling Helmet XR 20,Cycling,Cycling Helmets,BlueWave Sports,135.99,83.90,1.26,14.37,10.56,7.51,STANDARD,1000,TRUE
C-CA-00581,TitanTrail Active Handlebar Bag LT,Cycling,Cycling Accessories,TitanTrail,118.99,77.29,0.56,12.76,8.86,6.23,STANDARD,1000,TRUE
C-CA-00582,Summit Sports Trail Bike Lock Edge,Cycling,Cycling Accessories,Summit Sports,81.99,43.63,2.83,10.54,7.08,3.74,STANDARD,1000,TRUE
C-CA-00583,Velocity Gear Classic Bike Light Set Edge,Cycling,Cycling Accessories,Velocity Gear,35.99,24.38,0.89,7.77,6.59,3.01,STANDARD,1000,TRUE
C-CA-00584,Vantage Sport Active Bike Light Set Max,Cycling,Cycling Accessories,Vantage Sport,104.99,58.04,0.28,7.66,5.36,3.09,STANDARD,1000,TRUE
C-CA-00585,CourtLine Essential Bike Light Set GT,Cycling,Cycling Accessories,CourtLine,135.99,95.34,0.98,8.92,5.43,3.27,STANDARD,1000,TRUE
C-CA-00586,Northstar Outdoor Elite Floor Pump Edge,Cycling,Cycling Accessories,Northstar Outdoor,85.99,54.85,4.12,27.70,7.21,6.40,STANDARD,1000,TRUE
C-CA-00587,BlueWave Sports Core Floor Pump LT,Cycling,Cycling Accessories,BlueWave Sports,45.99,27.12,4.98,28.46,8.65,6.00,STANDARD,1000,TRUE
C-CA-00588,StrikeZone Athletics Core Handlebar Bag GT,Cycling,Cycling Accessories,StrikeZone Athletics,71.99,48.71,1.53,11.32,7.50,6.17,STANDARD,1000,TRUE
C-CA-00589,Redwood Sporting Classic Floor Pump NX 9,Cycling,Cycling Accessories,Redwood Sporting,56.99,34.25,4.84,30.25,7.10,6.16,STANDARD,1000,TRUE
C-CA-00590,BlueWave Sports Trail Floor Pump Max 10,Cycling,Cycling Accessories,BlueWave Sports,41.99,24.64,3.33,26.13,7.50,5.96,STANDARD,1000,TRUE
C-CA-00591,StrikeZone Athletics Elite Handlebar Bag S 11,Cycling,Cycling Accessories,StrikeZone Athletics,80.99,44.57,1.72,12.42,8.72,7.58,STANDARD,1000,TRUE
C-CA-00592,Summit Sports Essential Bike Light Set GT 12,Cycling,Cycling Accessories,Summit Sports,54.99,36.07,0.71,8.01,5.52,3.21,STANDARD,1000,TRUE
C-CA-00593,TitanTrail Elite Floor Pump NX 13,Cycling,Cycling Accessories,TitanTrail,25.62,13.69,5.73,29.20,7.14,6.64,STANDARD,1000,TRUE
C-CA-00594,Northstar Outdoor Trail Bike Lock LT 14,Cycling,Cycling Accessories,Northstar Outdoor,121.99,71.01,2.08,9.76,6.21,4.01,STANDARD,1000,TRUE
C-CA-00595,FieldCraft Active Bike Lock GT 15,Cycling,Cycling Accessories,FieldCraft,47.99,31.06,3.69,8.99,7.09,3.73,STANDARD,1000,TRUE
C-CA-00596,PeakMotion Classic Floor Pump Max 16,Cycling,Cycling Accessories,PeakMotion,60.99,39.86,3.60,30.36,7.78,6.62,STANDARD,1000,TRUE
C-CA-00597,Northstar Outdoor Elite Bike Light Set LT 17,Cycling,Cycling Accessories,Northstar Outdoor,73.99,42.15,0.22,8.03,6.32,3.18,STANDARD,1000,TRUE
C-CA-00598,EverPeak Endurance Handlebar Bag X1 18,Cycling,Cycling Accessories,EverPeak,52.99,31.40,2.10,13.13,7.37,7.68,STANDARD,1000,TRUE
C-CA-00599,Altitude Works Active Handlebar Bag LT 19,Cycling,Cycling Accessories,Altitude Works,78.61,38.38,0.71,11.34,8.54,7.66,STANDARD,1000,TRUE
C-CA-00600,PeakMotion Pro Floor Pump X1 20,Cycling,Cycling Accessories,PeakMotion,52.99,31.89,5.28,30.22,7.45,6.23,STANDARD,1000,TRUE
C-BM-00601,PeakMotion Precision Chain Lubricant NX,Cycling,Bike Maintenance,PeakMotion,24.99,12.51,1.00,7.00,3.32,3.02,STANDARD,1000,TRUE
C-BM-00602,FieldCraft Endurance Repair Stand Edge,Cycling,Bike Maintenance,FieldCraft,174.99,88.94,32.89,42.65,9.19,8.21,LARGE,100,TRUE
C-BM-00603,Northstar Outdoor Trail Repair Stand XR,Cycling,Bike Maintenance,Northstar Outdoor,216.03,115.25,28.51,36.26,8.86,7.35,LARGE,100,TRUE
C-BM-00604,TitanTrail Trail Tubeless Repair Kit Edge,Cycling,Bike Maintenance,TitanTrail,49.99,33.49,0.58,8.73,4.97,2.69,STANDARD,1000,TRUE
C-BM-00605,CoreEdge Pro Tubeless Repair Kit X2,Cycling,Bike Maintenance,CoreEdge,52.99,25.50,0.54,8.30,5.03,3.09,STANDARD,1000,TRUE
C-BM-00606,Pulse Athletics Essential Repair Stand Edge,Cycling,Bike Maintenance,Pulse Athletics,106.99,55.93,14.55,40.81,9.78,7.74,LARGE,100,TRUE
C-BM-00607,Summit Sports Competition Repair Stand LT,Cycling,Bike Maintenance,Summit Sports,96.68,56.75,13.07,38.53,11.12,7.38,LARGE,100,TRUE
C-BM-00608,EverPeak Essential Tubeless Repair Kit NX,Cycling,Bike Maintenance,EverPeak,14.99,9.33,0.39,7.40,5.29,3.33,STANDARD,1000,TRUE
C-BM-00609,ForgeLine Active Chain Lubricant XR 9,Cycling,Bike Maintenance,ForgeLine,12.99,8.65,1.44,6.96,3.31,3.23,STANDARD,1000,TRUE
C-BM-00610,BlueWave Sports Competition Tubeless Repair Kit S 10,Cycling,Bike Maintenance,BlueWave Sports,38.99,21.35,0.83,7.84,4.44,2.79,STANDARD,1000,TRUE
C-BM-00611,IronPeak Fitness Precision Chain Lubricant S 11,Cycling,Bike Maintenance,IronPeak Fitness,12.99,7.78,1.07,6.48,2.64,3.29,STANDARD,1000,TRUE
C-BM-00612,BlueWave Sports Pro Chain Lubricant LT 12,Cycling,Bike Maintenance,BlueWave Sports,11.99,6.82,0.53,6.18,2.87,2.77,STANDARD,1000,TRUE
C-BM-00613,RidgeRunner Classic Bike Tool Kit Max 13,Cycling,Bike Maintenance,RidgeRunner,46.99,26.86,9.64,17.12,11.97,6.20,STANDARD,1000,TRUE
C-BM-00614,Vantage Sport Competition Tubeless Repair Kit Pro 14,Cycling,Bike Maintenance,Vantage Sport,33.99,18.14,0.79,7.43,5.34,2.93,STANDARD,1000,TRUE
C-BM-00615,IronPeak Fitness Premier Bike Tool Kit X1 15,Cycling,Bike Maintenance,IronPeak Fitness,114.99,55.35,4.48,15.05,11.82,6.07,STANDARD,1000,TRUE
C-BM-00616,Pulse Athletics Elite Chain Lubricant X1 16,Cycling,Bike Maintenance,Pulse Athletics,12.99,7.25,0.91,7.60,3.35,3.11,STANDARD,1000,TRUE
C-BM-00617,Altitude Works Competition Bike Tool Kit XR 17,Cycling,Bike Maintenance,Altitude Works,61.99,44.02,5.16,15.01,11.35,5.84,STANDARD,1000,TRUE
C-BM-00618,CourtLine Premier Tubeless Repair Kit Max 18,Cycling,Bike Maintenance,CourtLine,48.33,27.28,0.53,7.66,5.40,2.67,STANDARD,1000,TRUE
C-BM-00619,Northstar Outdoor Elite Repair Stand Max 19,Cycling,Bike Maintenance,Northstar Outdoor,168.99,82.71,13.03,40.39,10.44,8.84,LARGE,100,TRUE
C-BM-00620,TitanTrail Elite Bike Tool Kit Pro 20,Cycling,Bike Maintenance,TitanTrail,123.99,73.40,4.55,15.16,12.11,6.25,STANDARD,1000,TRUE
WS-K-00621,BlueWave Sports Trail Kayak Paddle XR,Water Sports,Kayaking,BlueWave Sports,181.99,95.81,3.82,53.28,8.91,3.56,LARGE,100,TRUE
WS-K-00622,Redwood Sporting Classic Kayak Cart GT,Water Sports,Kayaking,Redwood Sporting,98.36,68.41,10.70,27.60,18.51,8.11,LARGE,100,TRUE
